All,all,all,8522,DET,predet,True,0
the,the,the,320691,DET,det,True,0
more,more,more,193383,ADJ,amod,True,0
reason,reason,reason,262021,NOUN,ROOT,False,1
to,to,to,324862,PART,aux,True,0
move,move,move,194383,VERB,relcl,True,1
to,to,to,324862,ADP,prep,True,0
CA,CA,ca,43830,PROPN,pobj,True,0
Humidity,Humidity,humidity,144974,PROPN,nsubj,False,1
is,be,be,29345,AUX,ROOT,True,1
virtually,virtually,virtually,360247,ADV,advmod,False,0
nonexistent,nonexistent,nonexistent,203782,ADJ,acomp,False,1
